id,text,rate
1.38737E+18,Children as young as 6 months old now in COVID-19 vaccine trials https://t.co/IzTbcHpcaz via @GMA,positive
1.38737E+18,"à¤•à¥à¤¯à¤¾ à¤¬à¤¾à¤° à¤¬à¤¾à¤° Check à¤•à¤°à¤¤à¥‡ à¤°à¤¹à¤¨à¤¾ à¤¹à¥‹à¤—à¤¾ à¤…à¤¬?  Is central govt. sure of enough supply of vaccine to all the covid centres in all the states?  
Are they sure, there would be no rush or queue? 
Are they sure, from 18 plus onwards can very easily get the vaccine without any hassle?
@ABPNews https://t.co/UYPnE8Cegn",neutral
1.38737E+18,That woman would be alive if she had not taken the Astrazeneca vaccine!  WAKE UP DONKEYS OF THE WORLD!,negative
1.38737E+18,Quebec woman dies from blood clot after receiving Oxford-AstraZeneca vaccine https://t.co/pkmw3A8lrN All vaccines are poison!  Astrazeneca is just dirty and unsafe! The Govt knows it is dirty and STILL IGNORES THE SIDE EFFECTS! ONE DEATH IS STILL TOO MANY !,negative
1.38737E+18,I just took d Covid 19 vaccine,neutral
1.38737E+18,Bill Gates under fire for saying vaccine formulas shouldnâ€™t be shared with developing world. India doesnâ€™t want him in their country for experimenting on their population...  https://t.co/gnSzWwzfRR,neutral
1.38737E+18,"@sebastianbach @TuckerCarlson @iceman192231 I hope you didnâ€™t get the pfizer shot, Bastian. ðŸ˜‚ Rip that out of your body.",negative
1.38737E+18,@chetan_bhagat No one knows the long term side effects of an RNA vaccine (Pfizer &amp; moderna)as it hasn't been used. You are literally putting external genetic material in your body. There is and has been great debate in the scientific community regarding the same.,negative
1.38737E+18,"@BBCWorld I want to get an even single dose of vaccine as soon as I'm eligible. Whatever either Pfizer or AstraZeneca is.
I'm jealous of vaccinated people.",positive
1.38737E+18,"@chetan_bhagat How much did you get on fighting to bring the Pfizer in India ?
The Cabal is trying hard. But read below the facts and then talk. https://t.co/GbWZj5oPdc",irrelevant 
1.38737E+18,"@chetan_bhagat So now your are an MBBS doctor and is capable enough to advise ICMR?

How much did Pfizer gave you to puke this? 

Such kind of work is called Dalali and the worker is called a DALAL.",negative
1.38737E+18,"Just an FYI.
If you have recently recovered from COVID, you can't take vaccine for another 3 months.",neutral
1.38737E+18,"The Canadian Center for Vaccinology is still looking for people to help with COVID vaccine studies.  There are two studies going on and if you haven't had a vaccine shot yet, you can still help. https://t.co/e02XaAeWfo for more info, or email ccfv@iwk.nshealth.ca
Stay Safe!",neutral
1.38737E+18,BioNTech co-founder 'confident' jabÂ works against Indian variant https://t.co/f4iQfbX0rL https://t.co/Uw5b9AwC7P,positive
1.38737E+18,"'Fit and healthy' man, 55, dies of a blood clot after receiving a Covid-19 vaccineÂ  https://t.co/QQoxN2DjOi",negative
1.38737E+18,"@SecondGentleman Caring for myself and others was the biggest motivation for vaccination. Two shots, Moderna... a small price to pay for life.",positive
1.38737E+18,EU-AstraZeneca vaccine court hearing set for May 26 The European Union and AstraZeneca will begin their oral arguments on May 26 in the bloc's legal action against the pharmaceutical giant over https://t.co/L8I6PuXRrU,neutral
1.38737E+18,"@callme_gen Can you get a blood clot from that or suffer a miscarriage?

If youâ€™ve ever had Covid &amp; been asymptomatic, u donâ€™t need to worry about whatâ€™s in the vaccine as u simply donâ€™t need it. Your immune system has done its job &amp; infection has given u immunity

This applies to 1 in 3 ppl",negative
1.38737E+18,"'Fit and healthy' man, 55, dies of 'massive' blood clot in the lungs eight days after receiving a Covid-19 vaccine
 https://t.co/d3wpz2ECQI https://t.co/UADT1FGczl",negative
1.38737E+18,"7 locations are available for vaccine appointments:
LGH: https://t.co/FyDSmP8Wcc
St Vincent: https://t.co/0H95hbyMng
AFC/Holtzman: https://t.co/VikmjhznYJ
Southcoast: https://t.co/nhOkjE6h6c
Rutland: https://t.co/wPHwIynUz7
Greenfield: https://t.co/t0eIBzQLYP https://t.co/rf4AtEsr64",neutral
1.38737E+18,Why would anybody not want to take the covid vaccine?-,negative
1.38737E+18,"@theskindoctor13 Even if you look at efficacy, #pfizer is way ahead. Covishield &amp; Covaxin are just being promoted in India for the govt agenda of furthering their ""make in india"" campaign &amp; lobbying for people behind the manufacture of these vaccines. Even if comes at the cost of lives of people.",positive
1.38737E+18,"Those supporting vaccine passports thinking it won't impact them.

How are you expecting the Government to provide your booster jab on a regular basis?

Do you believe it will only stop with international travel?

Do you believe it will be created purely for Covid vaccine status?",negative
1.38737E+18,"Type 4
Jun 2020 - If u get COVID, u will die.
Oct 2020 - Half of Indians already got and r asymptomatic. No need to wear masks.
Dec 2020 - Vaccines are business.
Mar 2021- Vaccines r waste, even if u r vaccinated, u will get COVID.
Apr 2021- Vaccine shortage. Govt failed.",negative
1.38737E+18,"@SwarajyaMag He was lobbying for pfizÃ¨r, beware of such agents ... no need to give grants to such scammers",neutral
1.38737E+18,I got the COVID vaccine today!,neutral
1.38737E+18,"@MoHFW_INDIA  How do you expect us to register for covid vaccine if there is no center which allows vaccination for below 45. 
#VaccineFor18Plus #CowinDown @drharshvardhan @PMOIndia",negative
1.38737E+18,"@chetan_bhagat Read this before SPREADING LIES.

https://t.co/LHHakq5LCE

https://t.co/ekx16puvoR",negative
1.38737E+18,BioNTech chief: Europe will reach herd immunity by August https://t.co/XwRH2DDaCR,positive
1.38737E+18,Not only that but your mindset &amp; your political masters too come from abroad. If India can export(obligatory donations &amp; commercial)they certainly can produce enough for home. Why donâ€™t you criticise banning of raw material by US but push Pfizer agenda? Are you their lobby?ðŸ¤” https://t.co/NcSPV7N1eR,irrelevant 
1.38737E+18,@chetan_bhagat Open challenge will they provide vaccines for 500 rs can you arrange vaccines   you are having contact with Pfizer.,neutral
1.38737E+18,"Boris Johnson says ""Wales has made an amazing contribution"" to fightback against Covid-19, saluting scientists at the Wrexham vaccine plant. #PMQs",positive
1.38737E+18,"Perhaps AZ should counter sue the EU for breach of contract and issue notice to cancel contract if they do not want the vacccine. After all the EU did breech by publishing commercially sensitive data. #vaccinefortheword #oxfordazpartnership
https://t.co/TBTJCJKVHN",negative
1.38737E+18,"The health official says the man had heart diseases (Updated) #Esta #Kurdistan #Iraq #TwitterKurds #Pfizer #coronavirus 

https://t.co/cpjj67myge https://t.co/exytSDuhrG",neutral
1.38737E+18,@pikLaLik I love king. I only want king vaccine #AstraZeneca in body. I no love #Chinese . I no want cheap useless #Sinovac .,positive
1.38737E+18,Prolly get moderna next just to get on here and flex that Iâ€™m rocking mixed match designers...,neutral
1.38737E+18,@chetan_bhagat How much Pfizer paid you?,negative
1.38737E+18,@jamesdoleman True ... if only his most favoured *source* since he left Oxford hadnâ€™t been himself.,irrelevant 
1.38737E+18,"@JuliaHadley15 @BreezerGalway @amanda_pompili @dave_odo @CoralBlob @Theonew16516042 @StephenBevan15 @catvaxlax @krebiozen @Ladyjustice1312 @fiski70 @crabb_vicki @mcfunny @Takeastepback16 @PierreKory @Kathmarval @GarySlegg @LauraSc72529359 @sim0n40 @fredwibblington @agent_deadfool @rossmarwood @jneill @silversynergy @Adelere @BaileInis @AdamBlayney @thewibblemovem1 @nickdalton1972 @_johnbye @UnjustSociety1 @MrsSarahMurray @CpnSindbad @k_b_lvi @KAS118 @gordonrlove @braidedmanga @1ohreally @timbofive @mancunianmedic @AsItIs13658173 @botvolution @detroutspinner1 @marmite @LucifersTweetz @bbcquestiontime @Covid19Critical @BIRDGroupUK The Russian vaccine manufacturer is unfortunately trying to falsely downplay the safety of other vaccines, including Pfizer &amp; AZ. https://t.co/D8k7WBRXuH",irrelevant 
1.38737E+18,@SenKatyG Yet they found Pfizer vaccines for the athletes. Just like that...,negative
1.38737E+18,"Covid-19 in India: Cases, deaths and oxygen supply https://t.co/l1DHOMC1PW  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet",irrelevant 
1.38737E+18,"Are you looking to help participate in the COVID -19 vaccination programme? 
Read more about how you can make a difference today https://t.co/kxpalXqt4m 

#COVID-19 #vaccine #latestblog https://t.co/fKpMUxPHpY",irrelevant 
1.38737E+18,Covid: Three cases of Indian variant found in Leicester https://t.co/4EL658Au6O  #TodaysMedicalUpdate #Medicine #Health #Patients #NHS #FMRevolution #Today #Insurance #Pharmaceutical #Biotech #COVID19 #Coronavirus #Doctor #Policy #Vaccine #MedTech Please Retweet,irrelevant 
1.38737E+18,@chetan_bhagat It requires minus 70 degree celcius temperature Kahan store karoge Pfizer at your loo?,irrelevant 
1.38737E+18,"#COVID19Vaccine: This is further evidence that the vaccine protects you and those around you. So go get your jab

#COVID19 #PHEStudy https://t.co/XxXbM7I6Qq",positive
1.38737E+18,"A private school founded by an anti-vaccination activist in South Florida has warned teachers and staff against taking the COVID-19 vaccine, saying it will not employ anyone who has received the shot.
https://t.co/v4cyYwOguT",negative
1.38737E+18,@K2VidEdits 2nd dose of the covid vaccine got me,neutral
1.38737E+18,@Solidarity_Star 1/2 Pfizer. second shot this Friday.,neutral
1.38737E+18,"Reid and Ben: This is loooong overdue, but great to see licensed daycare workers finally eligible to get the COVID-19 vaccine starting tomorrow. #ygk 

https://t.co/ZerJ7PooZV",positive
1.38737E+18,Ultimate test for bhakts. Forego your vaccine like that subsidy for gas cylinder. Ask for Baba Ramdev's latest covid thingummy,neutral
1.38737E+18,"@drasmalhi 
Sir one rumour / fact  is roaming very much that if u take covid vaccine then you may feel fever and  your immunity become very weak. At that time if u infected from Corona then u r in greater risk .Is this true? Kindly respond.",negative
1.38737E+18,"68% of adults in England would have tested positive for Covid-19 antibodies in early April, up from 53% two weeks prior, in a further sign that the vaccine rollout is pushing the country close to heard immunity https://t.co/tHj7f7LmQY",positive
1.38737E+18,@ConradHarvey15 I wouldn't take it either my friend! Pfizer is definitely the most popular!,neutral
1.38737E+18,Thank you to the wonderful nurse who vaccinated me yesterday she was so lovely and so calm it was done in a flashðŸ‘ got my 2nd Covid vaccine in July #TeamPfizer,positive
1.38737E+18,"'Join the Millions' - here's another great public health awareness campaign from PHE. Launched to help encourage more people to join the millions already vaccinated against Covid-19, social media, web &amp; print assets are available here: https://t.co/Qr7rl8xhcg

#patientengagement https://t.co/KoIC7txPwR",positive
1.38737E+18,"New available appointments detected!
Provider: CVS Pharmacy
City: Waco

Registration link: https://t.co/mQ86jpDznk

[28-04-2021 06:26:50]",neutral
1.38737E+18,"@ZaidZamanHamid Lockdown kitna zrori h kitna nhi hmari hospitals me kitni capacity covid kia ha vaccine kitni effective ha.... Behtar h is per doctor he comment krain.
Apki information apni field tak limited rakhain... Meherbani ho g apki",irrelevant 
1.38737E+18,"New available appointments detected!
Provider: CVS Pharmacy
City: Rosenberg

Registration link: https://t.co/8a5LHT0WBf

[28-04-2021 06:26:49]",neutral
1.38737E+18,"New available appointments detected!
Provider: CVS Pharmacy
City: Irving

Registration link: https://t.co/CL98lBq9WA

[28-04-2021 06:26:49]",neutral
1.38737E+18,@chetan_bhagat Please chk facts properly before tweeting. Pfizer vaccines requires cold storage over -70 degree. How wld have the government managed to supply it across the country with that storage condition?,neutral
1.38737E+18,"I have no problem with Covid Vaccine Passports, I just want to travel again ðŸ˜­",positive
1.38737E+18,@chetan_bhagat Unscientific writing as well. Please dont create Panic among the Public. If you feel Pfizer is better than Covidsheild or Covaxin then you should prove that. Dont sound like a Pfizer PR.,negative
1.38737E+18,"I recall last year (our) people were praying for a cure or vaccine..but now COVID vaccination sites are empty. Kele a kakou ia savili mafu

#GetVaccinated",positive
1.38737E+18,"EU demands immediate access to UK-made vaccines in AstraZeneca legal battle

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",neutral
